"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R10-A0001"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 5"	"slots-simulator 愿景与范围 > 1. 背景 Background"	"多仓位 AGV 的仓位硬件（电子锁、光幕）在真实环境下开关门、放取产品都依赖人工操作。"	"多仓位 AGV 的仓位硬件（电子锁、光幕）在真实环境下开关门、放取产品都依赖人工操作。如果每次开发联调或回归测试都要人到现场手动操作，效率很低，也无法纳入自动化回归。通用的 Modbus Poll/Slave 一类工具虽然能模拟寄存器读写，但："	"e1c688d96e2cb130c7629259f8d5834ea526565024fbf26374cf0f4887d1c5cf"	"source-origin-background-or-traceability-evidence"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"source-or-traceability-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-paragraph; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"none-found-within-r10-pass"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0002"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 5"	"slots-simulator 愿景与范围 > 1. 背景 Background"	"如果每次开发联调或回归测试都要人到现场手动操作，效率很低，也无法纳入自动化回归。"	"多仓位 AGV 的仓位硬件（电子锁、光幕）在真实环境下开关门、放取产品都依赖人工操作。如果每次开发联调或回归测试都要人到现场手动操作，效率很低，也无法纳入自动化回归。通用的 Modbus Poll/Slave 一类工具虽然能模拟寄存器读写，但："	"d27bdbbbc338d52a18befe32f71ea794ba5f00bba6428e2248505449453ab39a"	"source-origin-background-or-traceability-evidence"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"source-or-traceability-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-paragraph; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"none-found-within-r10-pass"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0003"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 5"	"slots-simulator 愿景与范围 > 1. 背景 Background"	"通用的 Modbus Poll/Slave 一类工具虽然能模拟寄存器读写，但："	"多仓位 AGV 的仓位硬件（电子锁、光幕）在真实环境下开关门、放取产品都依赖人工操作。如果每次开发联调或回归测试都要人到现场手动操作，效率很低，也无法纳入自动化回归。通用的 Modbus Poll/Slave 一类工具虽然能模拟寄存器读写，但："	"1502666933714973f69c6721f7e9281bb2e6bbed0ccedc60a2e337eb9996f106"	"source-origin-background-or-traceability-evidence"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"source-or-traceability-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-paragraph; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"GAP-R10-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0004"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 7"	"slots-simulator 愿景与范围 > 1. 背景 Background"	"不直观——只能看寄存器数值，看不出""仓位""""锁""""门""""光幕""这些业务概念；"	"不直观——只能看寄存器数值，看不出""仓位""""锁""""门""""光幕""这些业务概念；"	"45691a53432d313c614bc78f77f34e8c11e9da729ef6ac6ae22e47aed362d922"	"source-origin-background-or-traceability-evidence"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"source-or-traceability-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"none-found-within-r10-pass"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0005"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 8"	"slots-simulator 愿景与范围 > 1. 背景 Background"	"没有可编程的状态迁移和时序能力，模拟不出""开门→放料→关门""这类带业务语义的流程，也做不了异常场景（如开门后发现异物、关门后残留检测不通过）的自动化重放。"	"没有可编程的状态迁移和时序能力，模拟不出""开门→放料→关门""这类带业务语义的流程，也做不了异常场景（如开门后发现异物、关门后残留检测不通过）的自动化重放。"	"d4a35d9b3dbfe7bc4b1e52028fcaf9f39122b8f9644d8bbd8cb4338bd003c364"	"source-origin-background-or-traceability-evidence"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"source-or-traceability-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"none-found-within-r10-pass"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0006"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 10"	"slots-simulator 愿景与范围 > 1. 背景 Background"	"`slots-simulator` 就是为解决这两个问题而建的仓位硬件模拟器。"	"`slots-simulator` 就是为解决这两个问题而建的仓位硬件模拟器。"	"62b9f5480493d064c7ecf6f81a337cc218aab81bc215535454b36fbc27d6cdae"	"source-origin-background-or-traceability-evidence"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"source-or-traceability-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-paragraph; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"none-found-within-r10-pass"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0007"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 14"	"slots-simulator 愿景与范围 > 2. 目的 Purpose"	"**对被测系统协议层透明**：模拟真实 IO 模块的 Modbus TCP 行为，被测系统（服务器/工控机的 IO 对接代码）连接模拟器和连接真实硬件不需要改代码。"	"**对被测系统协议层透明**：模拟真实 IO 模块的 Modbus TCP 行为，被测系统（服务器/工控机的 IO 对接代码）连接模拟器和连接真实硬件不需要改代码。"	"f9ae7057d0f5f16738455db386d37bb135412db62e8215294379597e69b27607"	"simulator-interface-or-protocol-behavior-candidate"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-test-control-and-modbus-interface"	"needs-simulator-interface-owner-and-explicit-approval"	"document-route:R10-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"GAP-R10-001"	"not-approved"	"simulator-interface-owner;complete-versioned-interface-or-protocol-contract;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0008"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 15"	"slots-simulator 愿景与范围 > 2. 目的 Purpose"	"**可视化直观**：提供图形界面，把锁状态、门状态、光幕/物体检测状态用""仓位""的形式展示出来，而不是裸寄存器数值。"	"**可视化直观**：提供图形界面，把锁状态、门状态、光幕/物体检测状态用""仓位""的形式展示出来，而不是裸寄存器数值。"	"1a9d0b914041fffee7e6bee82947b8ddc9ee90e95909e963d301fd8fafd9ef39"	"simulator-operator-ui-behavior-candidate"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-internal-developer-ui"	"needs-simulator-product-owner-and-explicit-approval"	"document-route:R10-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"none-found-within-r10-pass"	"not-approved"	"simulator-product-owner;approved-tool-scope-source;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0009"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 16"	"slots-simulator 愿景与范围 > 2. 目的 Purpose"	"**自动化测试能力**：提供独立于 Modbus 协议之外的 HTTP/JSON 控制 API，让测试脚本驱动“关门、放料、取出、故障注入/清除”等人工或环境动作。"	"**自动化测试能力**：提供独立于 Modbus 协议之外的 HTTP/JSON 控制 API，让测试脚本驱动“关门、放料、取出、故障注入/清除”等人工或环境动作。开锁必须由被测主系统通过 Modbus 写 DO 发出，成功后模拟弹簧自动弹门；控制 API 不提供开锁或开门入口。"	"56eba8120d11e58ad58f497d4f68cae715462884f6a0b38a55051d0f8aa98844"	"embedded-simulator-technical-design-choice"	"review-planning-source-without-verifiable-approval-chain"	"slots-simulator-development-test-tool-only"	"exclude-from-requirement-approval"	"document-route:R10-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"GAP-R10-001"	"not-approved"	"separate-technical-design-review;approved-simulator-behavior-source-if-mechanism-is-mandatory;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R10-A0010"	"R10"	"R10-03"	"slots-simulator/docs/00-vision/vision-and-scope.md"	"36700686b64ef521851c866f3cdacff8676ef81fe95f7e14fe9ca4e0783d9b10"	"line 16"	"slots-simulator 愿景与范围 > 2. 目的 Purpose"	"开锁必须由被测主系统通过 Modbus 写 DO 发出，成功后模拟弹簧自动弹门；"	"**自动化测试能力**：提供独立于 Modbus 协议之外的 HTTP/JSON 控制 API，让测试脚本驱动“关门、放料、取出、故障注入/清除”等人工或环境动作。开锁必须由被测主系统通过 Modbus 写 DO 发出，成功后模拟弹簧自动弹门；控制 API 不提供开锁或开门入口。"	"9d43c967314537a3350bcce94d21f4f42a4c4137bb6544f4bed42350ca20a5a1"	"embedded-main-system-or-field-claim"	"review-planning-source-without-verifiable-approval-chain"	"8005-main-system-or-field-evidence-lead-not-simulator-approval"	"main-system-or-field-lead-evidence-only"	"document-route:R10-candidate; unit-kind:markdown-flow-or-list-item; source-document-class:SIM-REQ + MAIN-LEAD; ledger-history:H-AI; see R10 Git history, derivation and status-correction groups"	"BOUND-R10-001,EVID-R10-001,GAP-R10-001"	"not-approved"	"authoritative-main-system-source;do-not-reverse-infer-from-simulator-planning;named-approver;approval-date;approved-scope;version-or-sha256-binding"
