"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R09-A0001"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 3"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Decision"	"MES 对 QUEUEING 滞留采用：建单前做 RouteCost/车态等预防自检；"	"MES 对 QUEUEING 滞留采用：建单前做 RouteCost/车态等预防自检；向某车下新单前，按 BC-ORDER-013 清掉该车相关 QUEUEING/HELD 积压并确认 IDLE 后再派；若检测到 Stall 超时则报警并转人工，不自动 CANCEL。不用 PriorityExec 作为 Stall 的默认解脱手段（插队是可选能力，不是 Stall 策略）。"	"4abcf9dadf8b91aa1bf24ea24285e32e450a5c631845e4212c14c9ba01b5db12"	"business-behavior-relying-on-external-contract-candidate"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"needs-business-owner-bound-contract-and-explicit-approval"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"authoritative-business-owner;bound-external-system-version-or-contract;observed-failure-path-evidence;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0002"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 3"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Decision"	"向某车下新单前，按 BC-ORDER-013 清掉该车相关 QUEUEING/HELD 积压并确认 IDLE 后再派；"	"MES 对 QUEUEING 滞留采用：建单前做 RouteCost/车态等预防自检；向某车下新单前，按 BC-ORDER-013 清掉该车相关 QUEUEING/HELD 积压并确认 IDLE 后再派；若检测到 Stall 超时则报警并转人工，不自动 CANCEL。不用 PriorityExec 作为 Stall 的默认解脱手段（插队是可选能力，不是 Stall 策略）。"	"ab6416555911acecbb272b0228aa7f35694fe6214a447d0241bfd98a2b0b4612"	"business-behavior-relying-on-external-contract-candidate"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"needs-business-owner-bound-contract-and-explicit-approval"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"authoritative-business-owner;bound-external-system-version-or-contract;observed-failure-path-evidence;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0003"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 3"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Decision"	"若检测到 Stall 超时则报警并转人工，不自动 CANCEL。"	"MES 对 QUEUEING 滞留采用：建单前做 RouteCost/车态等预防自检；向某车下新单前，按 BC-ORDER-013 清掉该车相关 QUEUEING/HELD 积压并确认 IDLE 后再派；若检测到 Stall 超时则报警并转人工，不自动 CANCEL。不用 PriorityExec 作为 Stall 的默认解脱手段（插队是可选能力，不是 Stall 策略）。"	"e3536595480cedef6c26af7a2a3dca75fbf2055a9912a939ab4e706d4c9fa5cb"	"mes-dispatch-or-demand-lifecycle-business-rule-candidate"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"needs-business-owner-and-explicit-approval"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"authoritative-business-source;responsible-business-or-operations-owner;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0004"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 3"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Decision"	"不用 PriorityExec 作为 Stall 的默认解脱手段（插队是可选能力，不是 Stall 策略）。"	"MES 对 QUEUEING 滞留采用：建单前做 RouteCost/车态等预防自检；向某车下新单前，按 BC-ORDER-013 清掉该车相关 QUEUEING/HELD 积压并确认 IDLE 后再派；若检测到 Stall 超时则报警并转人工，不自动 CANCEL。不用 PriorityExec 作为 Stall 的默认解脱手段（插队是可选能力，不是 Stall 策略）。"	"010f650bf87a95bb2342e154a3651c75e18c897c0864d9ad4f7ec350f3de34ce"	"business-behavior-relying-on-external-contract-candidate"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"needs-business-owner-bound-contract-and-explicit-approval"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"authoritative-business-owner;bound-external-system-version-or-contract;observed-failure-path-evidence;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0005"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 5"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Status"	"accepted"	"**Status**: accepted"	"070c160a6299c5438070b1aa737b14fc2992ed49579c14264884886a5876f971"	"source-status-options-or-implementation-evidence"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"evidence-only"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0006"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 7"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Considered Options"	"仅预防+人工；"	"**Considered Options**: 仅预防+人工；超时自动取消；仅下单前清积压；Stall 时默认插队；预防+清积压+超时报警不自动取消（采纳）。"	"992b0a8847a5c4398fc69e5fe65372d59996e2f99a5ed89bbf3681cfcf007180"	"source-status-options-or-implementation-evidence"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"evidence-only"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0007"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 7"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Considered Options"	"超时自动取消；"	"**Considered Options**: 仅预防+人工；超时自动取消；仅下单前清积压；Stall 时默认插队；预防+清积压+超时报警不自动取消（采纳）。"	"b5f559556d305f5c66d2e34b93a935f37e4ffac57b6237a67bcd45515599172a"	"source-status-options-or-implementation-evidence"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"evidence-only"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0008"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 7"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Considered Options"	"仅下单前清积压；"	"**Considered Options**: 仅预防+人工；超时自动取消；仅下单前清积压；Stall 时默认插队；预防+清积压+超时报警不自动取消（采纳）。"	"efe6a00168894ddc388f48dbe78b33083b8e521768ebf56802cd1b9e7ba0f5fb"	"source-status-options-or-implementation-evidence"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"evidence-only"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0009"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 7"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Considered Options"	"Stall 时默认插队；"	"**Considered Options**: 仅预防+人工；超时自动取消；仅下单前清积压；Stall 时默认插队；预防+清积压+超时报警不自动取消（采纳）。"	"8ae2cd65b95d395fec8268a10fd51c708105db09968ffbe72b061d0bfd15526c"	"source-status-options-or-implementation-evidence"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"evidence-only"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R09-A0010"	"R09"	"R09-01"	"docs/adr/mes/0001-queueing-stall-handling.md"	"9b915792d3760cdaf7d400465325fb9a08458cc261cc1b885e327f3715037573"	"line 7"	"QueueingStall：预防 + 下单前清积压；超时只报警 > Considered Options"	"预防+清积压+超时报警不自动取消（采纳）。"	"**Considered Options**: 仅预防+人工；超时自动取消；仅下单前清积压；Stall 时默认插队；预防+清积压+超时报警不自动取消（采纳）。"	"1d2312c3f47e4ef268801b3c04861e25875ba26e05d40e0a06192cb9e59d40e4"	"source-status-options-or-implementation-evidence"	"unapproved-internal-adr-status-is-not-business-or-external-contract-approval"	"8005-MES-dispatch-stall-hang-and-charge-recovery"	"evidence-only"	"document-route:R09-candidate; unit-kind:adr-decision-or-section-item; source-document-class:R09-R; ledger-history:7/23 在旧 MES ADR 目录形成，7/27 100% 迁移。BC-ORDER-013 只支持清积压事实；预防、超时只报警、不自动 CANCEL 是新增策略。"	"CF-R09-001"	"not-approved"	"evidence-only-not-an-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding"
